id_inventory_unit;no_unit;no_unit_na;serial_number;id_po;tahun_unit;status_unit_id;lokasi_unit;departemen_id;tanggal_kirim;keterangan;harga_sewa_bulanan;rate_changed_at;harga_sewa_harian;kontrak_id;on_hire_date;off_hire_date;customer_id;customer_location_id;area_id;tipe_unit_id;model_unit_id;kapasitas_unit_id;model_mast_id;tinggi_mast;sn_mast;model_mesin_id;sn_mesin;roda_id;ban_id;valve_id;created_at;updated_at;aksesoris;spk_id;delivery_instruction_id;di_workflow_id;workflow_status;hour_meter;contract_disconnect_date;contract_disconnect_stage;is_temporary_assignment;maintenance_location;temporary_for_contract_id;expected_return_date;asset_tag;acquisition_cost;depreciation_method;useful_life_years;salvage_value;fuel_type;ownership_status;warehouse_location_id
4859;5959;NULL;MJEFM8JN1JJE20711 (B 9908 PYX);NULL;2018;7;27-08-2025 PROJECT PAINAN PT CULS;1;NULL;HINO LOHAN 500 FM 260 6X4 DUMP TRUCK;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;2;0;45;NULL;NULL;NULL;NULL;J08EUFJ92830;NULL;2;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4860;5960;NULL;MJEFM8JN1JJE22067 (B 9984 PYW);NULL;2018;7;27-08-2025 PROJECT PAINAN PT CULS;1;NULL;HINO LOHAN 500 FM 260 6X4 DUMP TRUCK;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;2;0;45;NULL;NULL;NULL;NULL;J08EUFJ95399;NULL;2;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4861;5961;NULL;MJEFM8JN1JJE21816 (B 9996 PYX);NULL;2018;7;27-08-2025 PROJECT PAINAN PT CULS;1;NULL;HINO LOHAN 500 FM 260 6X4 DUMP TRUCK;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;2;0;45;NULL;NULL;NULL;NULL;J08EUFJ95019;NULL;2;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4862;5962;NULL;MJEFM8JN1JJE21630 (B 9992 PYX);NULL;2018;7;27-08-2025 PROJECT PAINAN PT CULS;1;NULL;HINO LOHAN 500 FM 260 6X4 DUMP TRUCK;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;2;0;45;NULL;NULL;NULL;NULL;J08EUFJ94745;NULL;2;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4863;5963;NULL;MJEFM8JN1JJE21626 (B 9988 PYX);NULL;2018;7;27-08-2025 PROJECT PAINAN PT CULS;1;NULL;HINO LOHAN 500 FM 260 6X4 DUMP TRUCK;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;2;0;45;NULL;NULL;NULL;NULL;J08EUFJ94739;NULL;2;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4864;5964;NULL;MJEFM8JN1JJE21327 (B 9981 PYX);NULL;2018;7;27-08-2025 PROJECT PAINAN PT CULS;1;NULL;HINO LOHAN 500 FM 260 6X4 DUMP TRUCK;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;2;0;45;NULL;NULL;NULL;NULL;J08EUFJ94143;NULL;2;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4865;5965;NULL;080207DD941;NULL;2025;7;KONTRAK PT. BEKAERT (03-12-2025);2;NULL;CBD25-460 PALLET MOVER CABIN LOW FORK P 114 CM/L 56 CM;NULL;18/02/2026 21:16;NULL;709;NULL;NULL;19;39;19;22;0;22;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4866;5966;NULL;05030DS7648;NULL;2025;7;KONTRAK BEKAERT (23-10-2025);2;NULL;FORKLIFT ELECTRIC TYPE CB,M300,3CV+SIDE SHIFTER,FORK 1220mm,HELI CPD30-GC6LI-S;NULL;18/02/2026 21:16;NULL;690;NULL;NULL;19;39;19;7;110;24;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4867;5967;NULL;05030DS7650;NULL;2025;7;KONTRAK BEKAERT (23-10-2025);2;NULL;FORKLIFT ELECTRIC TYPE CB,M300,3CV+SIDE SHIFTER,FORK 1220mm,HELI CPD30-GC6LI-S;NULL;18/02/2026 21:16;NULL;690;NULL;NULL;19;39;19;7;110;24;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4868;5968;NULL;05030DS7651;NULL;2025;7;KONTRAK BEKAERT (23-10-2025);2;NULL;FORKLIFT ELECTRIC TYPE CB,M300,3CV+SIDE SHIFTER,FORK 1220mm,HELI CPD30-GC6LI-S;NULL;18/02/2026 21:16;NULL;700;NULL;NULL;19;39;19;7;110;24;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4869;5969;NULL;05030DS7647;NULL;2025;7;KONTRAK PT. BEKAERT (24-10-2025);2;NULL;FORKLIFT ELECTRIC TYPE CB,M300,3CV+SIDE SHIFTER,FORK 1220mm,HELI CPD30-GC6LI-S;NULL;18/02/2026 21:16;NULL;690;NULL;NULL;19;39;19;7;110;24;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4870;5970;NULL;05030DS7649;NULL;2025;7;KONTRAK PT. BEKAERT (24-10-2025);2;NULL;FORKLIFT ELECTRIC TYPE CB,M300,3CV+SIDE SHIFTER,FORK 1220mm,HELI CPD30-GC6LI-S;NULL;18/02/2026 21:16;NULL;709;NULL;NULL;19;39;19;7;110;24;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4871;5971;NULL;080307DD905;NULL;2025;7;KONTRAK BEKAERT (11-11-2025);2;NULL;CBD30-460 PALLET MOVER CABIN LOW FORK P 114 CM/L 68 CM;NULL;18/02/2026 21:16;NULL;697;NULL;NULL;19;39;19;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4872;5972;NULL;080167DD871;NULL;2025;1;20-02-2026 AMBIL UNIT FR BEKAERT U/REPAIR;2;NULL;CTD16-D920, FORK 1050 MM, PALLET STACKER STRADEL, MAST STD 2 METER;NULL;NULL;NULL;709;NULL;NULL;19;39;19;0;123;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4873;5973;NULL;080167DD868;NULL;2025;7;KONTRAK BEKAERT (11-11-2025);2;NULL;CTD16-D920, FORK 1050 MM, PALLET STACKER STRADEL, MAST STD 2 METER;NULL;18/02/2026 21:16;NULL;689;NULL;NULL;19;39;19;0;123;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4874;5974;NULL;080167DD870;NULL;2025;7;KONTRAK BEKAERT (11-11-2025);2;NULL;CTD16-D920, FORK 1050 MM, PALLET STACKER STRADEL, MAST STD 2 METER;NULL;18/02/2026 21:16;NULL;689;NULL;NULL;19;39;19;0;123;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4875;5975;NULL;080167DD869;NULL;2025;7;KONTRAK BEKAERT (11-11-2025);2;NULL;CTD16-D920, FORK 1050 MM, PALLET STACKER STRADEL, MAST STD 2 METER;NULL;18/02/2026 21:16;NULL;698;NULL;NULL;19;39;19;0;123;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4876;5976;NULL;080167DD873;NULL;2025;7;KONTRAK PT. BEKAERT (17-10-2025);2;NULL;CTD16-D920, FORK 1050 MM, PALLET STACKER STRADEL, MAST STD 2 METER;NULL;18/02/2026 21:16;NULL;698;NULL;NULL;19;39;19;0;123;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4877;5977;NULL;080167DD872;NULL;2025;7;KONTRAK BEKAERT (11-11-2025);2;NULL;CTD16-D920, FORK 1050 MM, PALLET STACKER STRADEL, MAST STD 2 METER;NULL;18/02/2026 21:16;NULL;698;NULL;NULL;19;39;19;0;123;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4878;5978;NULL;07018DR5378;NULL;2025;7;KONTRAK ASTRO TECHNOLOGIES (23-10-2025);2;NULL;CQD18-A2RLIG2 4CV+ZSM720, ROTARY LAMP, REDLINE, BLUESPOT;Rp14,000,000;18/02/2026 21:16;NULL;656;NULL;NULL;13;30;405;12;0;18;42;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4879;5979;NULL;HCMDGH92K00000326;NULL;2025;7;KONTRAK PT CULS (17-10-2025);1;NULL;"SHOE WIDTH (mm) 600-800, WEIGHT (Kg) 25.400-26 300, OVERALL WIDTH (mm) 3.190-3.390, COUNTERWEIGHT 6.900, MONOBLOCK BOOM (with arm cylinder and boom cylinder) 4 000, BUCKET ISO 7451 : 2007 2.00 m3 1700, ROCK BUCKET CAPACITY (M³) ISO 7451 2007 heaped 2.00 -2.30, Without side cutters 1.630, With side cutters 1.660
cutters";NULL;18/02/2026 21:16;NULL;#N/A;17/10/2025;NULL;#N/A;#N/A;#N/A;18;0;47;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4880;5980;NULL;HCMDGH92K00000293;NULL;2025;7;KONTRAK PT CULS (17-10-2025);1;NULL;"SHOE WIDTH (mm) 600-800, WEIGHT (Kg) 25.400-26 300, OVERALL WIDTH (mm) 3.190-3.390, COUNTERWEIGHT 6.900, MONOBLOCK BOOM (with arm cylinder and boom cylinder) 4 000, BUCKET ISO 7451 : 2007 2.00 m3 1700, ROCK BUCKET CAPACITY (M³) ISO 7451 2007 heaped 2.00 -2.30, Without side cutters 1.630, With side cutters 1.660
cutters";NULL;18/02/2026 21:16;NULL;#N/A;17/10/2025;NULL;#N/A;#N/A;#N/A;18;0;47;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4881;5981;NULL;HCMDGH92A00000297;NULL;2025;7;KONTRAK PT CULS (17-10-2025);1;NULL;"SHOE WIDTH (mm) 600-800, WEIGHT (Kg) 25.400-26 300, OVERALL WIDTH (mm) 3.190-3.390, COUNTERWEIGHT 6.900, MONOBLOCK BOOM (with arm cylinder and boom cylinder) 4 000, BUCKET ISO 7451 : 2007 2.00 m3 1700, ROCK BUCKET CAPACITY (M³) ISO 7451 2007 heaped 2.00 -2.30, Without side cutters 1.630, With side cutters 1.660
cutters";NULL;18/02/2026 21:16;NULL;#N/A;17/10/2025;NULL;#N/A;#N/A;#N/A;18;0;47;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4882;5982;NULL;HCMDGH92T00000341;NULL;2025;7;KONTRAK PT CULS (17-10-2025);1;NULL;"SHOE WIDTH (mm) 600-800, WEIGHT (Kg) 25.400-26 300, OVERALL WIDTH (mm) 3.190-3.390, COUNTERWEIGHT 6.900, MONOBLOCK BOOM (with arm cylinder and boom cylinder) 4 000, BUCKET ISO 7451 : 2007 2.00 m3 1700, ROCK BUCKET CAPACITY (M³) ISO 7451 2007 heaped 2.00 -2.30, Without side cutters 1.630, With side cutters 1.660
cutters";NULL;18/02/2026 21:16;NULL;#N/A;17/10/2025;NULL;#N/A;#N/A;#N/A;18;0;47;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4883;5983;NULL;HCMDCDF0A00009461;NULL;2025;7;KONTRAK PT CULS (17-10-2025);1;NULL;RATED POWER ISO 9249, net 125 kW (168 HP) at 2 100 min-1 (rpm), MAXIMUM TORQUE 637 Nm (65 kgfm) at 1 800 min-1 (rpm), PISTON DISPLACEMENT 6.494 L, BORE AND STROKE 105 mm x 125 mm, BATTERY 2 x 12 V / 88 Ah, FUEL TANK 400.0 L, ENGINE COOLANT 23.0 L, SHOE WIDTH 600 mm, WEIGHT 15.400 kg, OVERALL WIDTH 2.860 mm, BUCKETS ISO HEAPED CAPACITY 0.80 m3, WITHOUT SIDE CUTTERS 1.030 mm, WITH SIDE CUTERS 1.140 mm,;NULL;18/02/2026 21:16;NULL;#N/A;17/10/2025;NULL;#N/A;#N/A;#N/A;18;0;41;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4884;5984;NULL;HCMDCDF0L00009462;NULL;2025;7;KONTRAK PT CULS (17-10-2025);1;NULL;RATED POWER ISO 9249, net 125 kW (168 HP) at 2 100 min-1 (rpm), MAXIMUM TORQUE 637 Nm (65 kgfm) at 1 800 min-1 (rpm), PISTON DISPLACEMENT 6.494 L, BORE AND STROKE 105 mm x 125 mm, BATTERY 2 x 12 V / 88 Ah, FUEL TANK 400.0 L, ENGINE COOLANT 23.0 L, SHOE WIDTH 600 mm, WEIGHT 15.400 kg, OVERALL WIDTH 2.860 mm, BUCKETS ISO HEAPED CAPACITY 0.80 m3, WITHOUT SIDE CUTTERS 1.030 mm, WITH SIDE CUTERS 1.140 mm,;NULL;18/02/2026 21:16;NULL;#N/A;17/10/2025;NULL;#N/A;#N/A;#N/A;18;0;41;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4885;5985;NULL;86SLA36ALSB000166;NULL;2025;7;KONTRAK PT KOHLER 20-10-2025;1;NULL;LOADER L-36-B5 1,7KUBIK, BUCKET CAPACITY 1.7 M³, RATED POWER 92kW/2,200rpm, 6 CYLINDERS, BUCKET BREAKOUT FORCE 95±3 kN, MAXIMUM HINGE PIN HEIGHT 4060 mm, OPERATING WEIGHT 10300Kg, TRANSMISSION TYPE Countershaft, power shift, DIMENSIONS LENGTH 7450 mm, WIDTH 2430 mm, HEIGHT 3180 mm;Rp26,500,000;18/02/2026 21:16;NULL;655;20/10/2025;NULL;119;207;12;3;0;5;NULL;NULL;NULL;14;(6P25F012768);NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4886;5986;NULL;SY013CFQ888K8;NULL;2025;7;KONTRAK KCC GLASS (22-10-2025);1;NULL;XCAVATOR TYPE SY135C 13.5 EM: ISUZU AJ-4JJ1X-FT4, 77KW/103,3HP, CAP 0,6 m3/0,78yd3 SANNY;Rp27,500,000;18/02/2026 21:16;NULL;670;NULL;NULL;113;198;341;18;0;38;NULL;NULL;NULL;NULL;4JJ1-735016 / G30097L0300JXA MODEL:4JJ1-XDJAG-01C3;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4887;5987;NULL;080207DD882;NULL;2025;7;KONTRAK PT. DUTA SENTOSA YASA (01-11-2025);2;NULL;PALLET MOVER CABIN LOW FORK P 115CM/L 68CM;NULL;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4888;5988;NULL;080207DD885;NULL;2025;7;KONTRAK PT. DUTA SENTOSA YASA (01-11-2025);2;NULL;PALLET MOVER CABIN LOW FORK P 115CM/L 68CM;NULL;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4889;5989;NULL;080207DD877;NULL;2025;3;BOOK BY ADM NOVA PLAN DIY;2;NULL;PALLET MOVER CABIN LOW FORK P 115CM/L 68CM;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;NULL;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4890;5990;NULL;080207DD881;NULL;2025;7;KONTRAK SAMUDERA LOGISTIK (31-10-2025);2;NULL;PALLET MOVER CABIN LOW FORK P 115CM/L 68CM;Rp6,000,000;18/02/2026 21:16;NULL;706;NULL;NULL;188;298;416;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4891;5991;NULL;080207DD875;NULL;2025;7;KONTRAK PT. DUTA SENTOSA YASA (01-11-2025);2;NULL;PALLET MOVER CABIN LOW FORK P 115CM/L 68CM;NULL;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4892;5992;NULL;080207DD879;NULL;2025;7;KONTRAK SAMUDERA LOGISTIK (31-10-2025);2;NULL;PALLET MOVER CABIN LOW FORK P 115CM/L 68CM;Rp6,000,000;18/02/2026 21:16;NULL;706;NULL;NULL;188;298;416;22;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4893;5993;NULL;05030DS7409;NULL;2025;7;PT. BEKAERT ANTAR SPARE (07-01-2026);2;NULL;HELI G2 LITHIUM, 3 CV, M300 MAST, LISHEN-80-280Ah, FORK 1220MM, FRONT PNEUMATIC TIRE, REAR SOLID TIRE, ACCESSORIES ROTARY LAMP, USB CHARGER, BACKBUZZER, SAFETYBELT, SPION, LAMPU SOROT.;NULL;18/02/2026 21:16;NULL;709;NULL;NULL;19;39;19;7;110;24;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4894;5994;NULL;080167DD866;NULL;2025;7;KONTRAK ULTRA JAYA MILK (22-10-2025);2;NULL;PALLET STACKER STRADLE MAST M300 STD 3 METER, BRACKET SAFETY, FORK 1050mm;Rp6,800,000;18/02/2026 21:16;NULL;654;22/10/2025;NULL;232;368;405;0;123;16;4;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4895;5995;NULL;080167DD865;NULL;2025;7;KONTRAK ULTRA JAYA MILK (22-10-2025);2;NULL;PALLET STACKER STRADLE MAST M300 STD 3 METER, BRACKET SAFETY, FORK 1050mm;Rp6,800,000;18/02/2026 21:16;NULL;654;22/10/2025;NULL;232;368;405;0;123;16;4;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4896;5996;NULL;010503P0917;NULL;2025;7;KONTRAK KKC GLASS (05-11-2025);1;NULL;4CV+AUTO TRANSMISSION, S6S ENGINE, SPOOL HOSE, FORK 1220MM, OVERHEAD GUARD, ACCESSORIES ROTARY LAMP, LAMPU SOROT, SAFETYBELT, BACK BUZZER;Rp12,500,000;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;95;30;42;NULL;NULL;4;S6S-140141;NULL;2;NULL;17/02/2026 23:02;18/02/2026 10:57;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4897;5997;NULL;07018DR5514;NULL;2025;7;KONTRAK ASTRO TECHNOLOGIES (23-10-2025);2;NULL;CQD18-A2RLIG2 4CV+ZSM720, ROTARY LAMP, REDLINE, BLUESPOT;Rp14,000,000;18/02/2026 21:16;NULL;656;NULL;NULL;13;30;405;12;0;18;42;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4898;5998;NULL;05025DR4792;NULL;2025;3;BOOK BY ADM ZEE;2;NULL;CPD25-GB6LI-S M300, 3CV, ACCESSORIES ROTARY LAMP, SAFETYBELT;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;106;22;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4899;5999;NULL;05025DR4561;NULL;2025;3;BOOK BY ADM ZEE;2;NULL;CPD25-BG6LI-S ZSM470,4CV, ACCESSORIES ROTARY LAMP, SAFETYBELT;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4900;6000;NULL;256F-01360;NULL;2025;7;KONTRAK INDOKORDSA (31-10-2025);2;NULL;4 WHEELS, TRIPLEX MAST 4700MM, FORK 1070MM, 3WAY CONTROL VALVE, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp10,000,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;402;7;0;15;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
