unit_id;no_unit;nama_customer;customer_id;lokasi_db;lokasi_mentah;merk;model;tipe;kapasitas;tahun;nomor_po;no_kontrak;awal_kontrak;akhir_kontrak;harga;sumber_data
3391;3491;"PT DHL Suply Chains";50;"Gudang Delta Silicon";Cikarang;JUNGHEINRICH;ETV120n-1150-10520DZ;ELECTRIC;;2023;IDN10025991;IDN10025991;2025-08-29;2025-12-28;16200000;"Marketing, Service, Acc"
4708;5808;"PT DHL Suply Chains";50;"Gudang Delta Silicon";Deltasilicon;JUNGHEINRICH;ETVMC320-1150-10520DZ;ELECTRIC;;2025;IDN10026785;IDN10026785;2025-09-03;2026-08-02;16200000;"Marketing, Service, Acc"
4709;5809;"PT DHL Suply Chains";50;"Gudang Delta Silicon";Deltasilicon;JUNGHEINRICH;ETVMC320-1150-10520DZ;ELECTRIC;;2025;IDN10026993;IDN10026993;2025-09-03;2026-02-02;16524000;"Marketing, Service, Acc"
3606;3706;"PT DHL Suply Chains";50;"Gudang Delta Silicon";Deltasilicon;HELI;CPD25-GB3LI-M;ELECTRIC;;2023;IDN10029194;IDN10029194;2025-10-11;2025-12-10;10710000;"Marketing, Service, Acc"
3451;3551;"PT DHL Suply Chains";50;"Gudang Delta Silicon";Deltasilicon;TOYOTA;8FBN25;ELECTRIC;;2023;IDN10029192;IDN10029192;2025-11-03;2026-01-02;10710000;"Marketing, Service, Acc"
2621;2721;"PT DHL Suply Chains";50;"Gudang Delta Silicon";Deltasilicon;CROWN;RD5795S-32TT442;ELECTRIC;;2020;IDN10029193;IDN10029193;2025-11-06;2026-01-05;33150000;"Marketing, Service, Acc"
4671;5771;"PT DHL Suply Chains";13;"Gudang Cibitung";Cileungsi;HELI;CPD20-GE6LI-S;ELECTRIC;;2025;IDN10030658;IDN10030658;2025-12-05;2026-11-04;9200000;"Marketing, Service, Acc"
4653;5753;"PT DHL Suply Chains";50;"Gudang Osowilangun";Cileungsi;HELI;CPD20-GB2LI-M;ELECTRIC;;2025;"Belum Terima PO";;2025-12-06;2026-12-05;16200000;"Marketing, Service, Acc"
4933;6033;"PT DHL Suply Chains";50;"Gudang Osowilangun";Cileungsi;JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;;2025;"Belum Terima PO";;2025-12-13;2025-12-12;16200000;"Marketing, Service, Acc"
4182;5282;"PT DHL Suply Chains";13;"Gudang Cibitung";Osowilangun;JUNGHEINRICH;"ETV MC320-1150-11510DZ";ELECTRIC;;2025;IDN10030620;IDN10030620;2025-12-20;2026-11-19;16200000;"Marketing, Service, Acc"
4301;5401;"PT DHL Suply Chains";13;"Gudang Cibitung";Osowilangun;JUNGHEINRICH;"ETV MC320-1150-11510DZ";ELECTRIC;;2025;IDN10030619;IDN10030619;2026-01-05;2026-12-06;9200000;"Marketing, Service, Acc"
4287;5387;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056713;KBN-52056713;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
3456;3556;"The Univenus";220;"Plant Serang";Serang;TOYOTA;8FBN30;ELECTRIC;;2023;KBN-52056706;KBN-52056706;2025-02-01;2028-01-31;13975000;"Marketing, Service, Acc"
4450;5550;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056713;KBN-52056713;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4451;5551;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056713;KBN-52056713;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4452;5552;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056713;KBN-52056713;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4438;5538;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056713;KBN-52056713;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4454;5554;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056713;KBN-52056713;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4366;5466;"The Univenus";220;"Plant Serang";Serang;HELI;CPD50-GB2LI;ELECTRIC;;2024;KBN-52056709;KBN-52056709;2025-02-01;2028-01-31;24500000;"Marketing, Service, Acc"
2881;2981;"The Univenus";220;"Plant Serang";Serang;TCM;FD40T9;DIESEL;;2022;KBN-52056762;KBN-52056762;2025-02-01;2028-01-31;13500000;"Marketing, Service, Acc"
3940;5040;"The Univenus";220;"Plant Serang";Serang;HELI;CPCD55-M4G3;DIESEL;;2023;KBN-52056760;KBN-52056760;2025-02-01;2028-01-31;23000000;"Marketing, Service, Acc"
4326;5426;"The Univenus";220;"Plant Serang";Serang;HELI;CPCD30-M1K2;DIESEL;;2024;KBN-52056749;KBN-52056749;2025-02-01;2028-01-31;13000000;"Marketing, Service, Acc"
4307;5407;"The Univenus";220;"Plant Serang";Serang;HELI;CPCD55-M4G3;DIESEL;;2024;KBN-52056760;KBN-52056760;2025-02-01;2028-01-31;23000000;"Marketing, Service, Acc"
4455;5555;"The Univenus";220;"Plant Serang";Serang;HELI;CPCD30-M1K2;DIESEL;;2024;KBN-52056749;KBN-52056749;2025-02-01;2028-01-31;13000000;"Marketing, Service, Acc"
4456;5556;"The Univenus";220;"Plant Serang";Serang;HELI;CPCD30-M1K2;DIESEL;;2024;KBN-52056749;KBN-52056749;2025-02-01;2028-01-31;13000000;"Marketing, Service, Acc"
1525;1625;"The Univenus";220;Serang;Serang;NISSAN;D1F5F50U-VM300;DIESEL;;2015;;KBN-52057757;2025-04-01;2025-06-30;23000000;Marketing
2880;2980;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056777;KBN-52056777;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
4453;5553;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056768;KBN-52056768;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
2872;2972;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056742;KBN-52056742;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
2873;2973;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056742;KBN-52056742;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
2874;2974;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056742;KBN-52056742;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
2875;2975;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056742;KBN-52056742;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
2876;2976;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056742;KBN-52056742;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
4487;5587;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2024;KBN-52056742;KBN-52056742;2025-02-01;2028-01-31;16000000;"Marketing, Service, Acc"
2878;2978;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;"ETV 116";ELECTRIC;;2022;KBN-52056736;KBN-52056736;2025-02-01;2028-01-31;17500000;"Marketing, Service, Acc"
4488;5588;"The Univenus";220;"Plant Serang";Serang;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2024;KBN-52056736;KBN-52056736;2025-02-01;2028-01-31;17500000;"Marketing, Service, Acc"
3825;3925;"The Univenus";220;"Plant Serang";Serang;TOYOTA;FDZN25;DIESEL;;2024;KBN-52056717;KBN-52056717;2025-02-01;2028-01-31;8000000;"Marketing, Service, Acc"
3826;3926;"The Univenus";220;"Plant Serang";Serang;TOYOTA;FDZN25;DIESEL;;2024;KBN-52056717;KBN-52056717;2025-02-01;2028-01-31;8000000;"Marketing, Service, Acc"
3833;3933;"The Univenus";220;"Plant Serang";Serang;TOYOTA;FDZN25;DIESEL;;2024;KBN-52056717;KBN-52056717;2025-02-01;2028-01-31;8000000;"Marketing, Service, Acc"
3836;3936;"The Univenus";220;"Plant Serang";Serang;TOYOTA;FDZN25;DIESEL;;2024;KBN-52056717;KBN-52056717;2025-02-01;2028-01-31;8000000;"Marketing, Service, Acc"
4433;5533;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2025;KBN-52056741;KBN-52056741;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4434;5534;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2025;KBN-52056741;KBN-52056741;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4435;5535;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2025;KBN-52056741;KBN-52056741;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
4436;5536;"The Univenus";220;"Plant Serang";Serang;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;KBN-52056741;KBN-52056741;2025-02-01;2028-01-31;9500000;"Marketing, Service, Acc"
3829;3929;"The Univenus";220;"Plant Serang";Serang;TOYOTA;FDZN25;DIESEL;;2024;KBN-52056781;KBN-52056781;2025-02-01;2028-01-31;8000000;"Marketing, Service, Acc"
4140;5240;"The Univenus";229;"Plant Klaten";Cikupa;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2024;CKP-71112937;CKP-71112937;2025-03-01;2028-02-29;15500000;"Marketing, Service, Acc"
4153;5253;"The Univenus";229;"Plant Klaten";Cikupa;TOYOTA;8FBN25;ELECTRIC;;2024;CKP-71112944;CKP-71112944;2025-03-01;2028-02-29;9400000;"Marketing, Service, Acc"
4277;5377;"The Univenus";229;"Plant Klaten";Cikupa;TOYOTA;8FBN25;ELECTRIC;;2024;CKP-71112936;CKP-71112936;2025-03-01;2028-02-29;9500000;"Marketing, Service, Acc"
4278;5378;"The Univenus";229;"Plant Klaten";Cikupa;TOYOTA;8FBN25;ELECTRIC;;2024;CKP-71112943;CKP-71112943;2025-03-01;2028-02-29;13500000;"Marketing, Service, Acc"
3039;3139;"The Univenus";220;"Plant Perawang";Perawang;TOYOTA;8FBN30;ELECTRIC;;2022;SUV-71113411;"123/PO/Univ-SML/PSM/VII/2022 ADD-1";2025-07-01;2026-06-30;37300000;"Marketing, Service, Acc"
4139;5239;"The Univenus";220;"Plant Serang";Surabaya;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2024;71112528;;2024-11-01;2027-10-31;16900000;"Marketing, Service, Acc"
4141;5241;"The Univenus";220;"Plant Serang";Surabaya;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2024;71112530;;2024-11-01;2027-10-31;16900000;"Marketing, Service, Acc"
4151;5251;"The Univenus";220;"Plant Serang";Surabaya;TOYOTA;8FBN25;ELECTRIC;;2024;71112533;;2024-10-01;2027-09-30;11350000;"Marketing, Service, Acc"
4070;5170;"The Univenus";220;"Plant Serang";Surabaya;HELI;CPD30-GB2LI-M;ELECTRIC;;2024;71112524;;2024-11-01;2027-10-31;17500000;"Marketing, Service, Acc"
2485;2585;"The Univenus";220;"Plant Serang";Surabaya;JUNGHEINRICH;ETV116n-1150-9020DZ;ELECTRIC;;2019;52048488;;2024-03-01;2027-02-29;16800000;"Marketing, Service, Acc"
4717;5817;"The Univenus";220;"Plant Serang";Surabaya;JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2025;71113679;;2025-09-01;2026-02-28;16900000;"Marketing, Service, Acc"
3572;3672;"The Univenus";220;Surabaya;Surabaya;TOYOTA;FDZN25;DIESEL;;2023;71113680;;2025-09-01;2028-08-31;7000000;"Marketing, Acc"
3066;3166;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;"USER (BPK SUGIANTO) - (4 INVOICE)";"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;40300000;"Marketing, Acc"
3089;3189;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;40300000;"Marketing, Acc"
2829;2929;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;62-8FD30;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;47500000;"Marketing, Acc"
3253;3353;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD55-M4G3;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3237;3337;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3232;3332;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3235;3335;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3240;3340;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3249;3349;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD55-M4G3;DIESEL;;2023;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;54500000;"Marketing, Acc"
3090;3190;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3084;3184;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3123;3223;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3125;3225;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3069;3169;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3087;3187;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"153/PO/AW-SML/PSM/XI/2022-Add 2";2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3177;3277;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;"USER (BPK SUGIANTO)- (5 INVOICE)";154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3178;3278;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3179;3279;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3181;3281;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3092;3192;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3182;3282;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3068;3168;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;40300000;"Marketing, Acc"
3122;3222;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;40300000;"Marketing, Acc"
3083;3183;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;40300000;"Marketing, Acc"
3184;3284;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3136;3236;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3144;3244;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3148;3248;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3150;3250;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3141;3241;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3146;3246;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3172;3272;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3173;3273;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;38700000;"Marketing, Acc"
3233;3333;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;54500000;"Marketing, Acc"
;4020;"Indah Kiat Pulp and Paper";;AW;AW;;;;;;;154/PO/AW-SML/PSM/XI/2022;2022-01-11;;54500000;Marketing
3091;3191;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3174;3274;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3175;3275;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3127;3227;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3124;3224;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;39300000;"Marketing, Acc"
3251;3351;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD55-M4G3;DIESEL;;2023;;154/PO/AW-SML/PSM/XI/2022-Add2;2025-12-01;2026-10-31;54500000;"Marketing, Acc"
3480;3580;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;47500000;"Marketing, Acc"
3500;3600;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;47500000;"Marketing, Acc"
2281;2381;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;62-8FD30;DIESEL;;2022;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;47500000;"Marketing, Acc"
2582;2682;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;62-8FD30;DIESEL;;2022;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;47500000;"Marketing, Acc"
3067;3167;"Indah Kiat Pulp and Paper";;AW;AW;TOYOTA;FDZN30;DIESEL;;2022;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;40300000;"Marketing, Acc"
3234;3334;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3236;3336;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3241;3341;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3242;3342;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3243;3343;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3244;3344;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4G3;DIESEL;;2023;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3110;3210;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50-M4K2;DIESEL;;2022;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3171;3271;"Indah Kiat Pulp and Paper";;AW;AW;HELI;CPCD50;DIESEL;;2022;;"155/PO/AW-SML/PSM/XI/2022/ ADD3";2025-12-01;2026-10-31;56500000;"Marketing, Acc"
3042;3142;"Indah Kiat Pulp and Paper";;"AM #3";"AM #3";TOYOTA;FDZN30;DIESEL;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;20564000;"Marketing, Acc"
3180;3280;"Indah Kiat Pulp and Paper";;"PPM #4";"PPM #4";TOYOTA;FDZN30;DIESEL;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;38700000;"Marketing, Acc"
3183;3283;"Indah Kiat Pulp and Paper";;"PPM #7 & 8";"PPM #7 & 8";TOYOTA;FDZN30;DIESEL;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;27037500;"Marketing, Acc"
3185;3285;"Indah Kiat Pulp and Paper";;"PAPER CORE";"PAPER CORE";TOYOTA;FDZN30;DIESEL;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;38700000;"Marketing, Acc"
3128;3228;"Indah Kiat Pulp and Paper";;PW;PW;TOYOTA;FDZN30;DIESEL;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;42400000;"Marketing, Acc"
3139;3239;"Indah Kiat Pulp and Paper";;"PPM #6";"PPM #6";TOYOTA;FDZN30;DIESEL;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;38700000;"Marketing, Acc"
3220;3320;"Indah Kiat Pulp and Paper";83;"Plant Perawang";"FS #6";TOYOTA;8FBN30;ELECTRIC;;2022;"USER : BPK ISMAIL";158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;37500000;"Marketing, Service, Acc"
3221;3321;"Indah Kiat Pulp and Paper";83;"Plant Perawang";"FS #6";TOYOTA;8FBN30;ELECTRIC;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;37500000;"Marketing, Service, Acc"
3188;3288;"Indah Kiat Pulp and Paper";83;"Plant Perawang";"FS #6";TOYOTA;8FBN30;ELECTRIC;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;37500000;"Marketing, Service, Acc"
3222;3322;"Indah Kiat Pulp and Paper";83;"Plant Perawang";"FS #6";TOYOTA;8FBN30;ELECTRIC;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;37500000;"Marketing, Service, Acc"
3225;3325;"Indah Kiat Pulp and Paper";83;"Plant Perawang";"CS #6";TOYOTA;8FBN30;ELECTRIC;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;37500000;"Marketing, Service, Acc"
3226;3326;"Indah Kiat Pulp and Paper";83;"Plant Perawang";"CS #6";TOYOTA;8FBN30;ELECTRIC;;2022;;158/PO/PAG-SML/PSM/II/2023;2023-02-01;2026-01-31;37500000;"Marketing, Service, Acc"
3238;3338;"Indah Kiat Pulp and Paper";;"RH #2";"RH #2";HELI;CPCD50-M4G3;DIESEL;;2023;;157/PO/PAG-SML/PSM/VI/2023;2023-06-01;2026-05-31;60000000;"Marketing, Acc"
3254;3354;"Indah Kiat Pulp and Paper";;"RH #2";"RH #2";HELI;CPCD55-M4G3;DIESEL;;2023;;157/PO/PAG-SML/PSM/VI/2023;2023-06-01;2026-05-31;60000000;"Marketing, Acc"
3259;3359;"Indah Kiat Pulp and Paper";;"RH #2";"RH #2";HELI;CPCD55-M4G3;DIESEL;;2023;;157/PO/PAG-SML/PSM/VI/2023;2023-06-01;2026-05-31;60000000;"Marketing, Acc"
3400;3500;"Indah Kiat Pulp and Paper";;"PPM 3 / PPM 5";"PPM 3 / PPM 5";TOYOTA;FDZN30;DIESEL;;2022;;157/PO/PAG-SML/PSM/VI/2023;2023-06-01;2026-05-31;38700000;"Marketing, Acc"
