id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;battery;B1566;;5016;;;80;408311518-67;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-67;POOL;IN_USE;05-Nov-24;;;
;battery;B1567;;;;;80;408311518-83;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-83;Ichikoh Indonesia Cibitung / MM;SPARE;05-Nov-24;;;
;battery;B1568;;;;;80;408311518-74;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-74;LG Cibitung;SPARE;05-Nov-24;;;
;battery;B1569;;;;;80;408311518-60;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-60;LG Cibitung;SPARE;05-Nov-24;;;
;battery;B1570;;7361;;;80;408311518-48;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-48;Tirta Sukses Perkasa Pandaan Surabaya;IN_USE;05-Nov-24;;;
;battery;B1571;;;;;80;408311518-40;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-40;Tirta Sukses Perkasa Pandaan Surabaya;SPARE;05-Nov-24;;;
;battery;B1572;;7363;;;80;408311518-17;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-17;Tirta Sukses Perkasa Pandaan Surabaya;IN_USE;05-Nov-24;;;
;battery;B1573;;;;;80;408311518-36;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-36;Tirta Sukses Perkasa Pandaan Surabaya;SPARE;05-Nov-24;;;
;battery;B1574;;7370;;;80;408311518-44;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-44;Tirta Sukses Perkasa Pandaan Surabaya;IN_USE;05-Nov-24;;;
;battery;B1575;;;;;80;408311518-49;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-49;Tirta Sukses Perkasa Pandaan Surabaya;SPARE;05-Nov-24;;;
;battery;B1576;;7371;;;80;408311518-62;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-62;Tirta Sukses Perkasa Pandaan Surabaya;IN_USE;05-Nov-24;;;
;battery;B1577;;;;;80;408311518-75;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-75;Tirta Sukses Perkasa Pandaan Surabaya;SPARE;05-Nov-24;;;
;battery;B1578;;;;;80;408311518-21;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-21;CJ Logistik Bandung;SPARE;05-Nov-24;;;
;battery;B1579;;;;;80;408311518-28;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-28;Cipta Niaga Semesta / Mayora Yogyakarta;SPARE;05-Nov-24;;;
;battery;B1580;;;;;80;408311518-7;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-7;ILC Logos Deltamas;SPARE;05-Nov-24;;;
;battery;B1581;;6626;;;80;408311518-3;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-3;ILC Logos Deltamas;IN_USE;05-Nov-24;;;
;battery;B1582;;;;;80;408311518-5;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-5;Cipta Niaga Semesta / Mayora Tuban Surabaya;SPARE;05-Nov-24;;;
;battery;B1583;;;;;80;408311518-82;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-82;Kamadjaya Gudang Softex KIIC Karawang;SPARE;05-Nov-24;;;
;battery;B1584;;;;;80;408311518-35;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-35;Kamadjaya Gudang Softex KIIC Karawang;SPARE;05-Nov-24;;;
;battery;B1585;;;;;80;408311518-68;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-68;Cipta Niaga Semesta / Mayora Surabaya Barsel;SPARE;05-Nov-24;;;
;battery;B1586;;6444;;;80;408311518-25;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-25;Cipta Niaga Semesta / Mayora Tuban Surabaya;IN_USE;05-Nov-24;;;
;battery;B1587;;5313;;;80;408311518-63;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-63;Cipta Niaga Semesta / Mayora Yogyakarta;IN_USE;05-Nov-24;;;
;battery;B1588;;5357;;;80;408311518-84;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-84;CJ Logistics Service Indonesia (Bandung);IN_USE;05-Nov-24;;;
;battery;B1589;;;;;80;408311518-80;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-80;POS 2;AVAILABLE;05-Nov-24;;;
;battery;B1590;;7378;;;80;408311518-79;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-79;Kamadjaya Gudang Softex KIIC Karawang;IN_USE;05-Nov-24;;;
;battery;B1591;;;;;80;408311518-16;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-16;Kamadjaya Gudang Softex KIIC Karawang;SPARE;05-Nov-24;;;
;battery;B1592;;7518;;;80;408311518-70;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-70;Kamadjaya Gudang Softex KIIC Karawang;IN_USE;05-Nov-24;;;
;battery;B1593;;;;;80;408311518-76;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-76;Kamadjaya Gudang Softex KIIC Karawang;SPARE;05-Nov-24;;;
;battery;B1594;;7520;;;80;408311518-42;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-42;Kamadjaya Gudang Softex KIIC Karawang;IN_USE;05-Nov-24;;;
;battery;B1595;;;;;80;408311518-4;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-4;Kamadjaya Gudang Softex KIIC Karawang;SPARE;05-Nov-24;;;
;battery;B1596;;7401;;;80;408311518-6;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-6;Kamadjaya Gudang Softex KIIC Karawang;IN_USE;05-Nov-24;;;
;battery;B1597;;7515;;;80;408311518-19;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-19;Kamadjaya Gudang Softex KIIC Karawang;IN_USE;05-Nov-24;;;
;battery;B1598;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1599;;;;;80;408311518-9;;;Baik;Lengkap;LEAD ACID 48V 565AH-7PZB565-408311518-9;LG Cibitung ( Pindah ke Box TCM25 );SPARE;05-Nov-24;;;
;battery;B1600;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1601;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1602;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1603;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1604;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1605;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1606;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1607;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1608;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1609;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1610;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1611;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1612;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1613;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1614;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1615;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1616;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1617;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1618;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1619;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1620;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1621;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1622;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1623;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1624;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1625;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1626;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1627;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1628;;;;;;;;;Baik;Lengkap;--;POS 5;AVAILABLE;05-Nov-24;;;
;battery;B1629;;7567;;;48;000000C13612AE827002;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13612AE827002;Oki Palembang;IN_USE;;;;
;battery;B1630;;7568;;;48;000000C13612AE827004;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13612AE827004;Oki Palembang;IN_USE;;;;
;battery;B1631;;7526;;;80;CHD17600067466002;;;Baik;Lengkap;LI-ION 80V 280AH-HL.HD-80-280-CHD17600067466002;Arisa Semarang;IN_USE;;;;
;battery;B1632;;;;;33;201124.02220-2019-R 13YB-24K.029-JPR;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-201124.02220-2019-R 13YB-24K.029-JPR;PT ELASTOMIX INDONESIA( DIJUAL 22.11.24);SOLD;21-Nov-24;;;
;battery;B1633;;;;;33;201124.02220-2020-R 13YB-24K.029-JPR;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-201124.02220-2020-R 13YB-24K.029-JPR;Elastomix Indonesia Karawang (Dijual);SPARE;21-Nov-24;;;
;battery;B1634;;7466;;;80;CHD17600067321001;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321001;LG Tangerang;IN_USE;;;;
;battery;B1635;;7463;;;80;CHD17600067343004;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343004;Topla Abadi Jaya Cibitung;IN_USE;;;;
;battery;B1636;;;;;80;CHD17600067466004;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067466004;POS 5;AVAILABLE;26-Nov-24;;;
;battery;B1637;;;;;80;CHD17600067466003;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067466003;POS 5;AVAILABLE;26-Nov-24;;;
;battery;B1638;;;;;80;CHD17600067466005;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067466005;POS 5;AVAILABLE;26-Nov-24;;;
;battery;B1639;;;;;80;CHD17600066632005;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600066632005;POS 5;AVAILABLE;26-Nov-24;;;
;battery;B1640;;7538;;;80;CHD17600067343007;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343007;DHL Supply Chain (P & G Teluk Jambe) Karawang;IN_USE;;;;
;battery;B1641;;7536;;;80;CHD17600067895001;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067895001;CJ Logistik Service Indonesia Surabaya;IN_USE;;;;
;battery;B1642;;7537;;;80;CHD17600067895003;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067895003;Kaldu Sari Nabati Majalengka;IN_USE;;;;
;battery;B1643;;7532;;;48;000000C13612AE827005;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13612AE827005;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1644;;7533;;;48;000000C09317AE802002;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE802002;Cipta Mortar Utama Semarang;IN_USE;;;;
;battery;B1645;;7530;;;48;000000C09317AE801001;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE801001;Cipta Mortar Utama Gresik;IN_USE;;;;
;battery;B1646;;7531;;;48;000000C09317AE801008;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE801008;Cipta Mortar Utama Gresik;IN_USE;;;;
;battery;B1647;;7529;;;48;000000C13613AE822005;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13613AE822005;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1648;;7528;;;48;000000C13612AE823008;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13612AE823008;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1649;;7534;;;48;000000C09317AE802007;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE802007;Cipta Mortar Utama Jawilan Serang Banten;IN_USE;;;;
;battery;B1650;;7535;;;48;000000C09317AE816001;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE816001;Cipta Mortar Utama Semarang;IN_USE;;;;
;battery;B1651;;7540;;;80;CHD17600067343006;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343006;Lami Packaging Tangerang;IN_USE;;;;
;battery;B1652;;7541;;;80;CHD17600067343020;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343020;Lami Packaging Tangerang;IN_USE;;;;
;battery;B1653;;;;;80;06PPAA06920F0AE93E8F1484;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE93E8F1484;PT.BERKAH MAKMUR REJEKI (DIJUAL 13.11.24);SPARE;;;;
;battery;B1654;;7542;;;48;000000C04212AE814006;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AE814006;KCC Glass Batang;IN_USE;;;;
;battery;B1655;;7543;;;48;000000C04212AE815016;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AE815016;Univenus Serang;IN_USE;;;;
;battery;B1656;;7544;;;48;000000C13612AE823001;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE823001;Supernova Cibitung / MM;IN_USE;;;;
;battery;B1657;;7545;;;48;000000C13612AE823015;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE823015;Supernova Cibitung / MM;IN_USE;;;;
;battery;B1658;;;;;48;000000C09814AE926008;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AE926008;Salim Kayo Perkasa Pasuruan Surabaya (Dijual);SPARE;17-Dec-24;;;
;battery;B1659;;;;;48;000000C09814AE926001;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AE926001;Salim Kayo Perkasa Pasuruan Surabaya (Dijual);SPARE;17-Dec-24;;;
;battery;B1660;;7549;;;80;2409012062W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012062W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1661;;7550;;;80;2410012035W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2410012035W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1662;;7551;;;80;2409012058W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012058W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1663;;7552;;;80;2409012055W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012055W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1664;;7553;;;80;2409012060W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012060W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1665;;7554;;;80;2409012063W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012063W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1666;;7555;;;80;2409012052W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012052W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1667;;7556;;;80;2410012006W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2410012006W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1668;;7557;;;80;2410012004W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2410012004W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1669;;7546;;;80;2409012064W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012064W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1670;;7547;;;80;2410012038W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2410012038W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1671;;7548;;;80;2409012065W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012065W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1672;;7558;;;80;2410012007W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2410012007W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1673;;7559;;;80;2409012057W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012057W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1674;;7560;;;80;2409012066W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2409012066W;Arisa Semarang;IN_USE;17-Dec-24;;;
;battery;B1675;;7561;;;48;000000C09814AE930008;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AE930008;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1676;;7577;;;80;06PPAA06920F0AE8PE8F0901;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE8PE8F0901;YCH-MDC Cibitung (Dua Kelinci);IN_USE;;;;
;battery;B1677;;7562;;;48;000000C09814AE725006;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AE725006;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1678;;7570;;;48;000000C09814AEA17006;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17006;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1679;;7574;;;48;000000C09814AEA17007;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17007;Cipta Mortar Utama Jawilan Serang Banten;IN_USE;;;;
;battery;B1680;;7563;;;48;000000C09814AEA17003;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17003;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1681;;7571;;;48;000000C09814AEA17002;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17002;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1682;;7576;;;48;000000C13613AE822008;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AE822008;POS 2;IN_USE;;;;
;battery;B1683;;7575;;;48;000000C09814AEA17008;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17008;Cipta Mortar Utama Semarang;IN_USE;;;;
;battery;B1684;;7573;;;48;000000C09814AEA17004;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17004;Cipta Mortar Utama Gresik;IN_USE;;;;
;battery;B1685;;7572;;;48;000000C09814AEA17010;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17010;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1686;;7569;;;48;000000C09814AEA17005;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17005;Cipta Mortar Utama Cibitung;IN_USE;;;;
;battery;B1687;;7578;;;80;CHD17600067343019;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343019;Tirta Alam Segar Cibitung;IN_USE;;;;
;battery;B1688;;7579;;;80;CHD17600067343005;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343005;Tirta Alam Segar Cibitung;IN_USE;;;;
;battery;B1689;;7580;;;80;06PPAA06920F0AE8PE8F0911;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE8PE8F0911;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1690;;7581;;;80;06PPAA06920F0AE8PE8F0879;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE8PE8F0879;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1691;;7582;;;80;06PPAA06920F0AE8PE8F0893;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE8PE8F0893;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1692;;7583;;;80;06PPAA06920F0AE93E8F1448;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE93E8F1448;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1693;;;;;48;000000C09317AE927013;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE927013;Platinum Surabaya Dijual;SOLD;;;;
;battery;B1694;;;;;48;000000C09317AE927014;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AE927014;Platinum Surabaya Dijual;SOLD;;;;
;battery;B1695;;7591;;;48;000000C13612AE823019;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE823019;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1696;;7592;;;48;000000C13612AE823002;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE823002;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1697;;7593;;;48;000000C13612AE823003;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE823003;YCH Cikarang Deltamas (MDC);IN_USE;;;;
;battery;B1698;;7596;;;80;CHD17600067321007;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321007;LG Tangerang;IN_USE;;;;
;battery;B1699;;7597;;;48;000000C13612AE827006;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE827006;LG Tangerang;IN_USE;;;;
;battery;B1700;;7598;;;48;000000C13612AE821001;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13612AE821001;LG Tangerang (tanpa charger);IN_USE;;;;
;battery;B1701;;;;;80;CHD17600066935008;;;Baik;Lengkap;LI-ION 80V 280AH-HLHD-80-280-CHD17600066935008;POS 5;AVAILABLE;;;;
;battery;B1702;;;;;80;CHD17600066632004;;;Baik;Lengkap;LI-ION 80V 280AH-HLHD-80-280-CHD17600066632004;POS 5;AVAILABLE;;;;
;battery;B1703;;7643;;;80;CHD17600067343008;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343008;My Pack Cibitung;IN_USE;;;;
;battery;B1704;;7611;;;80;CHD17600067343011;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343011;Univenus Serang;IN_USE;;;;
;battery;B1705;;7613;;;80;CHD17600067343017;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343017;Univenus Serang;IN_USE;;;;
;battery;B1706;;7610;;;80;CHD17600067343013;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343013;Univenus Serang;IN_USE;;;;
;battery;B1707;;7612;;;80;CHD17600067343009;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343009;Univenus Serang;IN_USE;;;;
;battery;B1708;;7464;;;80;CHD17600067343003;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343003;Univenus Serang;IN_USE;;;;
;battery;B1709;;7614;;;48;000000C13612AE827001;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13612AE827001;Oki Palembang;IN_USE;;;;
;battery;B1710;;;;;80;CHD17600067343016;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343016;Supernova JB 2;SPARE;;;;
;battery;B1711;;7616;;;48;000000C13612AE823020;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13612AE823020;Papandayan Cocoa Industri (84);IN_USE;;;;
;battery;B1712;;7617;;;48;000000C13612AE823009;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13612AE823009;Oki Palembang;IN_USE;;;;
;battery;B1713;;7618;;;48;000000C13613AE822006;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13613AE822006;Oki Palembang;IN_USE;;;;
;battery;B1714;;7619;;;48;000000C13613AE822003;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13613AE822003;Oki Palembang;IN_USE;;;;
;battery;B1715;;7626;;;80;CHD17600067343012;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343012;Indocorr Packaging Cikarang Jababeka 2;IN_USE;;;;
;battery;B1716;;7627;;;80;CHD17600067343018;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343018;Univenus Serang;IN_USE;;;;
;battery;B1717;;7628;;;80;CHD17600067343014;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343014;Univenus Serang;IN_USE;;;;
;battery;B1718;;7629;;;80;CHD17600067343010;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067343010;Univenus Serang;IN_USE;;;;
;battery;B1719;;7630;;;80;CHD17600067321009;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321009;Univenus Serang;IN_USE;;;;
